country,iso,year,deposits,securities,country_id,region,reserves_ara,_merge,share_securities,share_deposits
Canada,CAN,2000,4108000000,24911000000,13,,,Master only (1),85.843758,14.156242
Canada,CAN,2001,4155000000,26329000000,13,,,Master only (1),86.369896,13.630101
Canada,CAN,2002,2445000000,30240000000,13,,,Master only (1),92.519501,7.4804955
Canada,CAN,2003,2116000000,29421000000,13,,,Master only (1),93.290421,6.709579
Canada,CAN,2004,2016000000,28150000000,13,,,Master only (1),93.316978,6.6830206
Canada,CAN,2005,3923000000,26741000000,13,,,Master only (1),87.206497,12.793504
Canada,CAN,2006,3001000000,30197000000,13,,,Master only (1),90.960297,9.0397015
Canada,CAN,2007,2158000000,37156000000,13,,,Master only (1),94.510864,5.4891386
Canada,CAN,2008,953000000,40584000000,13,,,Master only (1),97.705658,2.2943399
Canada,CAN,2009,634000000,41968000000,13,,,Master only (1),98.51181,1.488193
Canada,CAN,2010,697000000,44191000000,13,,,Master only (1),98.447243,1.5527536
Canada,CAN,2011,705000000,52106000000,13,,,Master only (1),98.665054,1.3349491
Canada,CAN,2012,864000000,54379000000,13,,,Master only (1),98.436005,1.5639991
Canada,CAN,2013,973000000,57457000000,13,,,Master only (1),98.334763,1.6652404
Canada,CAN,2014,703000000,62053000000,13,,,Master only (1),98.879791,1.1202116
Canada,CAN,2015,7041000000,62036000000,13,,,Master only (1),89.80703,10.192973
Canada,CAN,2016,8939000000,64010000000,13,,,Master only (1),87.746231,12.253766
Canada,CAN,2017,7898000000,68753000000,13,,,Master only (1),89.696152,10.303844
Canada,CAN,2018,2731000000,70548000000,13,,,Master only (1),96.273148,3.7268522
Canada,CAN,2019,5982000000,67631000000,13,,,Master only (1),91.873718,8.1262817
Canada,CAN,2020,1648000000,75172000000,13,,,Master only (1),97.854729,2.1452746
Canada,CAN,2021,6331000000,71818000000,13,,,Master only (1),91.898811,8.1011915
Canada,CAN,2022,5781000000,73948000000,13,,,Master only (1),92.749191,7.2508121
Canada,CAN,2023,8202000000,81712000000,13,,,Master only (1),90.877953,9.1220503
Canada,CAN,2024,12738000000,81141000000,13,,,Master only (1),86.431473,13.56853
SWITZERLAND,CHE,1999,,,86,,,Master only (1),,
SWITZERLAND,CHE,2000,6463000000,24389000000,86,,,Master only (1),79.051598,20.948399
SWITZERLAND,CHE,2001,4654000000,25486000000,86,,,Master only (1),84.558723,15.441274
SWITZERLAND,CHE,2002,3870000000,34294000000,86,,,Master only (1),89.85955,10.140447
SWITZERLAND,CHE,2003,4260000000,41299000000,86,,,Master only (1),90.64949,9.3505125
SWITZERLAND,CHE,2004,1382000000,52252000000,86,,,Master only (1),97.423279,2.5767238
SWITZERLAND,CHE,2005,1415000000,34006000000,86,,,Master only (1),96.005196,3.9948053
SWITZERLAND,CHE,2006,1668000000,35696000000,86,,,Master only (1),95.535812,4.46419
SWITZERLAND,CHE,2007,1379000000,42488000000,86,,,Master only (1),96.856407,3.1435931
SWITZERLAND,CHE,2008,1366000000,42791000000,86,,,Master only (1),96.906494,3.0935073
SWITZERLAND,CHE,2009,430976251.596362,91058496099.4872,86,,,Master only (1),99.528931,.4710665
SWITZERLAND,CHE,2010,919074823.8442731,216452190656.196,86,,,Master only (1),99.577187,.42281339
SWITZERLAND,CHE,2011,31757660124.4585,239360241398.857,86,,,Master only (1),88.2864,11.713597
SWITZERLAND,CHE,2012,93449071470.04439,374506113119.85,86,,,Master only (1),80.030334,19.969662
SWITZERLAND,CHE,2013,76851036246.8893,411703746846.776,86,,,Master only (1),84.269722,15.73028
SWITZERLAND,CHE,2014,22506710000,476465740000,86,,,Master only (1),95.489388,4.5106115
SWITZERLAND,CHE,2015,6919416955.46803,553693249517.985,86,,,Master only (1),98.765739,1.2342598
SWITZERLAND,CHE,2016,17363447288.6068,617549258718.811,86,,,Master only (1),97.265221,2.7347772
SWITZERLAND,CHE,2017,18973317389.575,743127120882.652,86,,,Master only (1),97.510391,2.4896085
SWITZERLAND,CHE,2018,33242706225.9133,705288275320.709,86,,,Master only (1),95.49881,4.501193
SWITZERLAND,CHE,2019,39514136011.1922,758596044501.7019,86,,,Master only (1),95.049034,4.9509625
SWITZERLAND,CHE,2020,91000026344.09181,922283325578.968,86,,,Master only (1),91.019295,8.9807091
SWITZERLAND,CHE,2021,141299384377.453,892462622071.877,86,,,Master only (1),86.331535,13.668464
SWITZERLAND,CHE,2022,96203443051.7836,753658807773.5439,86,,,Master only (1),88.680115,11.319886
SWITZERLAND,CHE,2023,22998393979.5395,757452144467.812,86,,,Master only (1),97.053192,2.94681
SWITZERLAND,CHE,2024,,,86,,,Master only (1),,
CHILE,CHL,1999,,,16,WHD,154.659,Matched (3),,
CHILE,CHL,2000,7659200000,6721300000,16,WHD,150.32466,Matched (3),46.738987,53.261013
CHILE,CHL,2001,7199000000,6682700000,16,WHD,142.76459,Matched (3),48.140358,51.859642
CHILE,CHL,2002,7534801517,7279065213,16,WHD,145.6808,Matched (3),49.136833,50.863167
CHILE,CHL,2003,7927114661,7283866421,16,WHD,132.71405,Matched (3),47.885578,52.114422
CHILE,CHL,2004,7604106331,7891298517,16,WHD,123.24012,Matched (3),50.926701,49.073299
CHILE,CHL,2005,8900357612,7788681686,16,WHD,109.24683,Matched (3),46.669441,53.330559
CHILE,CHL,2006,10772163818,8452764170,16,WHD,110.02754,Matched (3),43.967728,56.032272
CHILE,CHL,2007,7184195666,9511056261,16,WHD,80.565559,Matched (3),56.968628,43.031372
CHILE,CHL,2008,5583194105.12,17265371208.71,16,WHD,105.31258,Matched (3),75.564354,24.435644
CHILE,CHL,2009,6222806332.71622,17626515230.4681,16,WHD,104.42738,Matched (3),73.907829,26.092173
CHILE,CHL,2010,5989156749.92,20328639116.16,16,WHD,94.372116,Matched (3),77.242943,22.757061
CHILE,CHL,2011,8509805695.33,31606829430.22,16,WHD,123.91039,Matched (3),78.787338,21.21266
CHILE,CHL,2012,4584927012.58,35066949964.00999,16,WHD,106.99834,Matched (3),88.43705,11.562951
CHILE,CHL,2013,4521180546.58,34642538242.56,16,WHD,106.32944,Matched (3),88.455688,11.544309
CHILE,CHL,2014,5799486138.96,32949801274.86,16,WHD,106.15979,Matched (3),85.03331,14.966691
CHILE,CHL,2015,5576168397.17,31597137063.38,16,WHD,108.5117,Matched (3),84.999535,15.000464
CHILE,CHL,2016,7444744252.33,32082253946.64,16,WHD,103.63728,Matched (3),81.165421,18.834579
CHILE,CHL,2017,3712934615.08,34235335979.57,16,WHD,87.603317,Matched (3),90.215797,9.7841997
CHILE,CHL,2018,4637172834.98,34072435546.17,16,WHD,88.517792,Matched (3),88.020615,11.979384
CHILE,CHL,2019,5435655199.55,34044605914.62,16,WHD,86.467514,Matched (3),86.231964,13.768032
CHILE,CHL,2020,1856972308.88,35942938674.28,16,WHD,82.584,Matched (3),95.087364,4.9126368
CHILE,CHL,2021,4352172941.009999,42776055448.77,16,WHD,94.0952,Matched (3),90.765251,9.2347479
CHILE,CHL,2022,1882366522.32,33314404000.13,16,WHD,70.689964,Matched (3),94.651878,5.3481231
CHILE,CHL,2023,5020153210.08,37320909256.82,16,WHD,83.053894,Matched (3),88.143532,11.856465
CHILE,CHL,2024,1799002507.51,38603491212,16,WHD,78.771652,Matched (3),95.547295,4.4527016
China,CHN,1999,,,15,APD,,Matched (3),,
China,CHN,2000,,,15,APD,,Matched (3),,
China,CHN,2001,,,15,APD,,Matched (3),,
China,CHN,2002,,,15,APD,,Matched (3),,
China,CHN,2003,,,15,APD,,Matched (3),,
China,CHN,2004,,,15,APD,137.7516,Matched (3),,
China,CHN,2005,,,15,APD,152.03322,Matched (3),,
China,CHN,2006,,,15,APD,159.37383,Matched (3),,
China,CHN,2007,,,15,APD,179.06743,Matched (3),,
China,CHN,2008,,,15,APD,195.24963,Matched (3),,
China,CHN,2009,,,15,APD,200.12158,Matched (3),,
China,CHN,2010,,,15,APD,190.22076,Matched (3),,
China,CHN,2011,,,15,APD,171.61632,Matched (3),,
China,CHN,2012,,,15,APD,157.10063,Matched (3),,
China,CHN,2013,,,15,APD,152.11742,Matched (3),,
China,CHN,2014,,,15,APD,136.78833,Matched (3),,
China,CHN,2015,18627000000,3311735000000,15,APD,119.70914,Matched (3),99.440689,.55930859
China,CHN,2016,30033000000,2980484000000,15,APD,106.23795,Matched (3),99.002396,.99760276
China,CHN,2017,15571000000,3124378000000,15,APD,93.886597,Matched (3),99.504097,.49589977
China,CHN,2018,19807000000,3052906000000,15,APD,88.638115,Matched (3),99.355392,.64460951
China,CHN,2019,10064000000,3097860000000,15,APD,84.914436,Matched (3),99.676186,.32381743
China,CHN,2020,4133000000,3212389000000,15,APD,75.487518,Matched (3),99.871506,.12849283
China,CHN,2021,15851000000,3234315000000,15,APD,68.329079,Matched (3),99.512299,.48769817
China,CHN,2022,5772000000,3121919000000,15,APD,66.328636,Matched (3),99.815453,.18454508
China,CHN,2023,11847000000,3226130000000,15,APD,66.038475,Matched (3),99.634125,.36587659
China,CHN,2024,31309000000,3171048000000,15,APD,66.565613,Matched (3),99.022316,.97768611
COLOMBIA,COL,1999,,,17,WHD,86.83744,Matched (3),,
COLOMBIA,COL,2000,1673970000,6408910000,17,WHD,103.68801,Matched (3),79.289932,20.710068
COLOMBIA,COL,2001,2068740000,7284400000,17,WHD,106.67873,Matched (3),77.881866,22.118134
COLOMBIA,COL,2002,964760000,8899130000,17,WHD,119.30924,Matched (3),90.219276,9.7807255
COLOMBIA,COL,2003,1513670000,8333309999.999999,17,WHD,117.81708,Matched (3),84.628082,15.371922
COLOMBIA,COL,2004,2100040000,10255400000,17,WHD,123.18413,Matched (3),83.003113,16.996885
COLOMBIA,COL,2005,2071950000,11708770000,17,WHD,128.88872,Matched (3),84.964867,15.035136
COLOMBIA,COL,2006,1284490000,12969090000,17,WHD,127.60445,Matched (3),90.988297,9.0117006
COLOMBIA,COL,2007,2031040000,17598560000,17,WHD,146.18721,Matched (3),89.653175,10.346823
COLOMBIA,COL,2008,2024240000,20708830000,17,WHD,157.72417,Matched (3),91.095612,8.9043846
COLOMBIA,COL,2009,1617520000,21494310000,17,WHD,153.54794,Matched (3),93.001335,6.9986668
COLOMBIA,COL,2010,1522680000,24788140000,17,WHD,138.9492,Matched (3),94.212723,5.7872767
COLOMBIA,COL,2011,1586910000,28244570000,17,WHD,127.74023,Matched (3),94.68042,5.319582
COLOMBIA,COL,2012,1799850000,33064840000,17,WHD,136.88242,Matched (3),94.837616,5.1623864
COLOMBIA,COL,2013,3314330000,37815470000,17,WHD,141.96021,Matched (3),91.94178,8.0582209
COLOMBIA,COL,2014,2920983842.13,41987221152.36,17,WHD,147.80498,Matched (3),93.495659,6.5043435
COLOMBIA,COL,2015,2250046818.12,42489181773.43,17,WHD,154.18945,Matched (3),94.970749,5.0292482
COLOMBIA,COL,2016,4053582398.32,40891153735.54,17,WHD,136.94902,Matched (3),90.980965,9.0190372
COLOMBIA,COL,2017,2997616096.81,42445812346.64999,17,WHD,130.94566,Matched (3),93.403633,6.5963688
COLOMBIA,COL,2018,3481021987.97,42584540464.74,17,WHD,129.98067,Matched (3),92.443329,7.5566688
COLOMBIA,COL,2019,3071583165.56,47444073084.22,17,WHD,136.27823,Matched (3),93.91954,6.0804577
COLOMBIA,COL,2020,4082240411.13,52553386345.85,17,WHD,144.04425,Matched (3),92.792099,7.207902
COLOMBIA,COL,2021,3032423341.59,50433810215.49,17,WHD,134.17328,Matched (3),94.328339,5.6716609
COLOMBIA,COL,2022,2401580423.17,49970942852.38,17,WHD,127.69821,Matched (3),95.414429,4.5855732
COLOMBIA,COL,2023,2919337310.87,51730986188.19,17,WHD,119.27204,Matched (3),94.65815,5.3418484
COLOMBIA,COL,2024,5304668563.29,52222988613.21,17,WHD,123.19582,Matched (3),90.778923,9.2210751
COSTARICA,CRI,1999,,,18,WHD,,Matched (3),,
COSTARICA,CRI,2000,,,18,WHD,,Matched (3),,
COSTARICA,CRI,2001,,,18,WHD,,Matched (3),,
COSTARICA,CRI,2002,,,18,WHD,,Matched (3),,
COSTARICA,CRI,2003,,,18,WHD,,Matched (3),,
COSTARICA,CRI,2004,,,18,WHD,,Matched (3),,
COSTARICA,CRI,2005,,,18,WHD,61.605812,Matched (3),,
COSTARICA,CRI,2006,,,18,WHD,83.007195,Matched (3),,
COSTARICA,CRI,2007,,,18,WHD,91.751633,Matched (3),,
COSTARICA,CRI,2008,,,18,WHD,76.878876,Matched (3),,
COSTARICA,CRI,2009,494427455.566543,3315374055.84176,18,WHD,86.144157,Matched (3),87.022224,12.977775
COSTARICA,CRI,2010,641929557.6552269,3732956608.83206,18,WHD,87.404137,Matched (3),85.326942,14.673058
COSTARICA,CRI,2011,858442589.142265,3650388014.89339,18,WHD,81.0616,Matched (3),80.960861,19.039141
COSTARICA,CRI,2012,3343810689.4402,3265785489.90092,18,WHD,99.918159,Matched (3),49.40976,50.59024
COSTARICA,CRI,2013,3558051430.91994,3527365855.66599,18,WHD,95.035294,Matched (3),49.783459,50.216541
COSTARICA,CRI,2014,1592962666.27934,5374304879.25795,18,WHD,88.350449,Matched (3),77.136482,22.863522
COSTARICA,CRI,2015,3568594821.7124,4050426713.75224,18,WHD,91.256119,Matched (3),53.162033,46.837967
COSTARICA,CRI,2016,2318487974,5033842483,18,WHD,84.761795,Matched (3),68.465942,31.534056
COSTARICA,CRI,2017,2551773800,4381985200,18,WHD,78.119164,Matched (3),63.19783,36.80217
COSTARICA,CRI,2018,3256575600,4017751800,18,WHD,117.96718,Matched (3),55.231934,44.768066
COSTARICA,CRI,2019,3871438130.8,4842738576.67,18,WHD,88.653618,Matched (3),55.573105,44.426895
COSTARICA,CRI,2020,2516348312.64,4498634364.24,18,WHD,70.098991,Matched (3),64.128944,35.871056
COSTARICA,CRI,2021,2558724641.24,3651217507.8,18,WHD,98.253769,Matched (3),58.796322,41.203678
COSTARICA,CRI,2022,4539460486.37,3340359280.55,18,WHD,101.38258,Matched (3),42.391315,57.608685
COSTARICA,CRI,2023,6212432100.44,6336716822.1,18,WHD,141.19225,Matched (3),50.495193,49.504807
COSTARICA,CRI,2024,5399807183.38,8030738326.06,18,WHD,142.14757,Matched (3),59.794579,40.205421
CYPRUS,CYP,1999,,,20,,,Master only (1),,
CYPRUS,CYP,2000,,,20,,,Master only (1),,
CYPRUS,CYP,2001,,,20,,,Master only (1),,
CYPRUS,CYP,2002,,,20,,,Master only (1),,
CYPRUS,CYP,2003,,,20,,,Master only (1),,
CYPRUS,CYP,2004,,,20,,,Master only (1),,
CYPRUS,CYP,2005,,,20,,,Master only (1),,
CYPRUS,CYP,2006,,,20,,,Master only (1),,
CYPRUS,CYP,2007,,,20,,,Master only (1),,
CYPRUS,CYP,2008,,,20,,,Master only (1),,
CYPRUS,CYP,2009,,,20,,,Master only (1),,
CYPRUS,CYP,2010,80547035.2626,195658048.983,20,,,Master only (1),70.837959,29.162039
CYPRUS,CYP,2011,3235880.8686,159838562.0088,20,,,Master only (1),98.015701,1.9842968
CYPRUS,CYP,2012,1882139.9328,150571147.1256,20,,,Master only (1),98.765434,1.2345682
CYPRUS,CYP,2013,57476296.97610001,20680951.8807,20,,,Master only (1),26.460695,73.539307
CYPRUS,CYP,2014,29799830.7531,44579583.6174,20,,,Master only (1),59.935379,40.064621
CYPRUS,CYP,2015,9187029.7884,70377594.0126,20,,,Master only (1),88.453377,11.546626
CYPRUS,CYP,2016,2152290.8948,70694502.502,20,,,Master only (1),97.045456,2.9545445
CYPRUS,CYP,2017,6723839.471,64794238.1002,20,,,Master only (1),90.598404,9.4015942
CYPRUS,CYP,2018,10019204.565,119624666.195,20,,,Master only (1),92.271751,7.7282515
CYPRUS,CYP,2019,5879227.398200001,128917004.9868,20,,,Master only (1),95.638435,4.3615665
CYPRUS,CYP,2020,11252414.9675,168207090.9862,20,,,Master only (1),93.729828,6.2701693
CYPRUS,CYP,2021,4267909.7566,164227077.0168,20,,,Master only (1),97.467041,2.5329595
CYPRUS,CYP,2022,11074299.813,168461155.853,20,,,Master only (1),93.831696,6.1683078
CYPRUS,CYP,2023,9161166.039999999,172907938.06,20,,,Master only (1),94.9683,5.0316973
CYPRUS,CYP,2024,4749841.771959,250447218.327672,20,,,Master only (1),98.138756,1.8612447
CZECHIA,CZE,1999,,,21,EUR,198.47911,Matched (3),,
CZECHIA,CZE,2000,2454000000,10531000000,21,EUR,209.20337,Matched (3),81.101273,18.898729
CZECHIA,CZE,2001,3239000000,10942000000,21,EUR,211.88358,Matched (3),77.159576,22.84042
CZECHIA,CZE,2002,2993130000,19783690000,21,EUR,292.58133,Matched (3),86.858879,13.141124
CZECHIA,CZE,2003,2876680000,23413640000,21,EUR,259.39392,Matched (3),89.058029,10.941974
CZECHIA,CZE,2004,2332422000,24971813000,21,EUR,200.88252,Matched (3),91.457657,8.542345
CZECHIA,CZE,2005,7111451000,22021265000,21,EUR,194.40692,Matched (3),75.58947,24.410532
CZECHIA,CZE,2006,5784096130,25265537268,21,EUR,165.04716,Matched (3),81.371452,18.62855
CZECHIA,CZE,2007,2718995053,31468855958,21,EUR,139.99042,Matched (3),92.046898,7.9531031
CZECHIA,CZE,2008,83647515,35889448066,21,EUR,139.74144,Matched (3),99.767471,.23252799
CZECHIA,CZE,2009,822193508,36913917472,21,EUR,153.61404,Matched (3),97.821205,2.1787977
CZECHIA,CZE,2010,651433630,37347020908,21,EUR,150.24893,Matched (3),98.285629,1.7143687
CZECHIA,CZE,2011,3437009143,31796069845,21,EUR,137.13962,Matched (3),90.244934,9.7550631
CZECHIA,CZE,2012,5772238456.070849,31665622254.4225,21,EUR,146.12038,Matched (3),84.581818,15.418184
CZECHIA,CZE,2013,386092389.665226,48068421383.3317,21,EUR,104.83894,Matched (3),99.203186,.79681408
CZECHIA,CZE,2014,3591947052.6408,46132297188.40331,21,EUR,104.40689,Matched (3),92.776268,7.2237339
CZECHIA,CZE,2015,6505670762.165649,54755105341.6049,21,EUR,129.20186,Matched (3),89.380363,10.619635
CZECHIA,CZE,2016,23723495183.1195,59091727953.5083,21,EUR,164.08452,Matched (3),71.353699,28.646297
CZECHIA,CZE,2017,62094890845.8973,82857011037.5276,21,EUR,334.77277,Matched (3),57.161728,42.838272
CZECHIA,CZE,2018,56964800409.5077,81694684857.1174,21,EUR,325.08807,Matched (3),58.917488,41.082512
CZECHIA,CZE,2019,58955641969.851,87904835772.07021,21,EUR,344.54617,Matched (3),59.856018,40.143982
CZECHIA,CZE,2020,52449609903.2122,109532011502.314,21,EUR,369.32504,Matched (3),67.620026,32.379974
CZECHIA,CZE,2021,56679537105.3711,111447092706.483,21,EUR,372.67499,Matched (3),66.28759,33.71241
CZECHIA,CZE,2022,37730308498.4082,96673693358.6841,21,EUR,345.79861,Matched (3),71.927689,28.072309
CZECHIA,CZE,2023,22473635859.8498,111014158026.457,21,EUR,328.46002,Matched (3),83.164276,16.835724
CZECHIA,CZE,2024,26072977967.5702,111816128811.322,21,EUR,344.25522,Matched (3),81.091347,18.908657
GERMANY,DEU,1999,10520171200,42141965400,32,,,Master only (1),80.02327,19.976727
GERMANY,DEU,2000,7129491000,42537807500,32,,,Master only (1),85.6455,14.354497
GERMANY,DEU,2001,6066869199.99998,37546905199.9999,32,,,Master only (1),86.089554,13.910443
GERMANY,DEU,2002,11040713600,31454707800,32,,,Master only (1),74.019051,25.980949
GERMANY,DEU,2003,12205632000,28891125000,32,,,Master only (1),70.300255,29.699745
GERMANY,DEU,2004,13358114700,26540518500,32,,,Master only (1),66.519867,33.480129
GERMANY,DEU,2005,11671951800,28093375800,32,,,Master only (1),70.647919,29.352083
GERMANY,DEU,2006,8203593000.000001,29515287000,32,,,Master only (1),78.250702,21.749302
GERMANY,DEU,2007,9567177900.00001,31199687400,32,,,Master only (1),76.531975,23.468025
GERMANY,DEU,2008,4282260900,34276179300,32,,,Master only (1),88.894104,11.105898
GERMANY,DEU,2009,10862124000,26066216400,32,,,Master only (1),70.585938,29.414059
GERMANY,DEU,2010,7776684000,29579459400,32,,,Master only (1),79.182312,20.817684
GERMANY,DEU,2011,5817374400,32265984300,32,,,Master only (1),84.724632,15.275372
GERMANY,DEU,2012,5801401800,32163013800,32,,,Master only (1),84.718842,15.281157
GERMANY,DEU,2013,5265403800,33458345100,32,,,Master only (1),86.402649,13.59735
GERMANY,DEU,2014,4540734000,32666574600,32,,,Master only (1),87.79612,12.203876
GERMANY,DEU,2015,6024865800,30362754300,32,,,Master only (1),83.442543,16.557461
GERMANY,DEU,2016,6978410795.5,29907860186.7,32,,,Master only (1),81.081276,18.918722
GERMANY,DEU,2017,7895507599,29540091422.3,32,,,Master only (1),78.909096,21.090908
GERMANY,DEU,2018,12663363805.1,23743578108.8,32,,,Master only (1),65.217171,34.782829
GERMANY,DEU,2019,4157598923.8,31834724962.4,32,,,Master only (1),88.448654,11.551349
GERMANY,DEU,2020,3796543096.5,33097326474.8,32,,,Master only (1),89.709557,10.290444
GERMANY,DEU,2021,6633221403.2,30344725664.4,32,,,Master only (1),82.061684,17.938316
GERMANY,DEU,2022,8902567821.4,27793191883.6,32,,,Master only (1),75.739517,24.260481
GERMANY,DEU,2023,8972030925,27908162880,32,,,Master only (1),75.672493,24.327505
GERMANY,DEU,2024,6037883175.6,29253637092,32,,,Master only (1),82.891403,17.108595
DENMARK,DNK,1999,8825755527.923449,12285776071.7954,22,,,Master only (1),58.194622,41.805378
DENMARK,DNK,2000,5229848513.18496,8764640608.44087,22,,,Master only (1),62.62923,37.37077
DENMARK,DNK,2001,7603531720.078481,8942101195.077002,22,,,Master only (1),54.045082,45.954918
DENMARK,DNK,2002,15428412075.3438,10653737539.1827,22,,,Master only (1),40.846855,59.153145
DENMARK,DNK,2003,16707734658.2516,13509248690.748,22,,,Master only (1),44.70747,55.29253
DENMARK,DNK,2004,20178579266.9544,11619430828.8829,22,,,Master only (1),36.541378,63.458622
DENMARK,DNK,2005,19624215303.3633,7449439445.92907,22,,,Master only (1),27.515455,72.484543
DENMARK,DNK,2006,12439537923.4818,11571678383.4387,22,,,Master only (1),48.192802,51.807198
DENMARK,DNK,2007,17034401907.2764,10592654621.4017,22,,,Master only (1),38.341599,61.658401
DENMARK,DNK,2008,24756173248.3112,12088232511.495,22,,,Master only (1),32.808868,67.191132
DENMARK,DNK,2009,27378335677.5399,35308876514.9034,22,,,Master only (1),56.325485,43.674515
DENMARK,DNK,2010,15722106425.8101,48676108527.9604,22,,,Master only (1),75.586113,24.413885
DENMARK,DNK,2011,20167153996.1014,55335700362.0161,22,,,Master only (1),73.289551,26.710453
DENMARK,DNK,2012,42716606880.9528,33823609054.4433,22,,,Master only (1),44.190636,55.809364
DENMARK,DNK,2013,8713121359.011209,40257006669.4995,22,,,Master only (1),82.207275,17.792727
DENMARK,DNK,2014,3528604567.58258,46296598817.264,22,,,Master only (1),92.91803,7.0819674
DENMARK,DNK,2015,5292775261.39824,42531449487.5549,22,,,Master only (1),88.932854,11.067142
DENMARK,DNK,2016,19294046667.99,35567079741.3793,22,,,Master only (1),64.831116,35.168884
DENMARK,DNK,2017,45752848584.3791,24055286176.8449,22,,,Master only (1),34.459145,65.540855
DENMARK,DNK,2018,47009763630.85561,18336278758.0145,22,,,Master only (1),28.060274,71.939728
DENMARK,DNK,2019,34566048006.1115,22604673143.0968,22,,,Master only (1),39.538898,60.461102
DENMARK,DNK,2020,41656946144.8428,23878407813.6455,22,,,Master only (1),36.435917,63.564083
DENMARK,DNK,2021,52653361425.1966,17795501206.6125,22,,,Master only (1),25.260168,74.73983
DENMARK,DNK,2022,57285236423.7974,15187904715.6718,22,,,Master only (1),20.956598,79.043404
DENMARK,DNK,2023,57735060114.7568,20318335949.0904,22,,,Master only (1),26.031328,73.968674
DENMARK,DNK,2024,24539557842.8929,29541912437.9794,22,,,Master only (1),54.624832,45.375168
DOMINICANREPUBLIC,DOM,1999,,,23,WHD,,Matched (3),,
DOMINICANREPUBLIC,DOM,2000,,,23,WHD,,Matched (3),,
DOMINICANREPUBLIC,DOM,2001,,,23,WHD,,Matched (3),,
DOMINICANREPUBLIC,DOM,2002,,,23,WHD,31.035006,Matched (3),,
DOMINICANREPUBLIC,DOM,2003,,,23,WHD,12.189182,Matched (3),,
DOMINICANREPUBLIC,DOM,2004,,,23,WHD,30.677038,Matched (3),,
DOMINICANREPUBLIC,DOM,2005,,,23,WHD,70.844826,Matched (3),,
DOMINICANREPUBLIC,DOM,2006,,,23,WHD,69.381195,Matched (3),,
